FIRST_NAME,LAST_NAME,DATE_OF_BIRTH,NAS,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
Christophe,Lemoine,1978-09-12,899-797-724,22373,,2,1,2,27.0,0,0,0,0,0,0,101489.0,78738,78639,44295,44113,37805,10006.0,8000,1610,10000,1333,8818,0,-0.5012817550904716,
Sophie,Guedon,1973-10-07,253-624-882,22374,420000.0,2,2,1,32.0,0,0,0,0,0,0,546485.0,228070,184810,131304,110930,84193,18546.0,8931,4940,1796,3100,133131,0,0.0607244995326907,441000.0
Pierre,Renouard,1974-10-27,613-340-260,22376,2300000.0,2,1,2,31.0,-1,-1,2,-1,-1,0,2155.0,2010,165,5908,283,283,2010.0,0,5908,283,133,0,0,1.036542675031002,2415000.0
Dominique,Gillet,1966-09-24,547-130-676,22377,,2,2,2,,1,2,2,2,2,2,5087.0,7236,8104,7825,8580,8300,2410.0,1131,0,886,0,332,0,0.9202838658547852,
Nathalie,Lafrance,1977-09-30,818-281-714,22378,220000.0,2,2,2,28.0,0,0,0,0,0,0,43436.0,46883,44179,44704,44997,45199,5012.0,2500,2000,2000,3000,3000,0,1.1620179882418926,231000.0
Martine,Leconte,1976-09-11,728-242-439,22379,240000.0,2,1,2,29.0,0,0,0,0,0,0,186969.0,167474,168081,166589,165981,165951,5510.0,6000,8808,6006,6000,6000,0,-0.3570322112762057,252000.0
André,Moreau,1974-10-29,279-426-199,22380,140000.0,2,2,2,31.0,-2,-2,-2,-2,-2,-2,518.0,518,518,518,518,668,518.0,518,518,518,668,518,0,-0.3597541281048467,147000.0
Monique,Bonnet,1973-10-29,270-879-304,22381,200000.0,2,1,2,32.0,-2,-2,-2,-2,-2,-2,6890.0,11002,517,11212,19090,24949,11002.0,517,11214,19116,24949,10904,0,0.570056304316376,210000.0
Anne,Renaud,1975-10-04,616-233-616,22382,410000.0,2,1,2,30.0,-2,-2,-2,-2,-2,-2,0.0,8417,0,2830,0,0,8417.0,0,2830,0,0,500,0,0.3491287895792381,430500.0
Laure,Beaumont,1971-09-29,929-528-650,22383,140000.0,2,2,1,34.0,0,0,0,0,0,0,47922.0,49930,51980,54606,55220,56527,2710.0,2760,3386,2000,2082,2000,0,0.4027254190758528,147000.0
Dominique,Rousseau,1975-09-14,974-338-937,22384,80000.0,2,2,2,30.0,0,0,0,0,0,0,,91812,96599,93389,29716,27283,13000.0,6000,5122,5012,13000,18000,0,-1.7569107975733464,84000.0
Marie,Lemoine,1976-10-01,857-489-942,22385,340000.0,2,2,2,29.0,0,0,0,0,0,0,246245.0,250923,256428,233608,171349,158565,8730.0,9680,8613,6101,5725,5524,0,-1.2419841704342245,357000.0
Stéphanie,Bernard,1975-10-07,574-627-976,22388,290000.0,2,1,2,30.0,0,0,0,0,0,-1,288033.0,260683,190012,36223,-4724,225276,10784.0,10295,2082,4724,230000,10000,0,-0.0626598167804154,304500.0
Paul,Leconte,1974-09-13,806-259-380,22389,360000.0,2,2,2,31.0,0,-1,-1,-1,-2,-2,3386.0,5964,1340,1650,4350,4792,5964.0,1340,1650,4350,4792,40682,0,0.3415109139933784,378000.0
Alain,Lemoine,1973-09-15,949-182-979,22391,500000.0,2,2,2,32.0,-1,-1,-1,-1,0,0,9609.0,5609,967,16638,15721,17349,5637.0,972,16671,5749,7376,10723,0,0.8277620153159204,525000.0
Dominique,Leroy,1972-11-01,577-646-214,22393,500000.0,2,1,2,33.0,-2,-2,-2,-2,-2,-2,10361.0,263,8050,8234,835,87878,263.0,8050,8234,835,87878,5000,0,-1.5665056538133453,525000.0
Laure,Hubbard,1934-11-08,785-921-126,22394,80000.0,2,2,1,,0,0,0,0,0,0,74973.0,66613,66437,54631,49219,50094,3113.0,2627,1850,1870,1773,1800,0,0.3036114538192961,84000.0
Virginie,Hubbard,1975-09-26,565-112-975,22395,180000.0,2,2,2,30.0,0,0,0,0,0,0,23398.0,14445,15404,19885,22355,22902,1541.0,1500,4911,10355,10902,3500,0,0.9260275395882024,189000.0
Michèle,Lefevre,1975-10-01,988-514-728,22396,320000.0,2,1,2,30.0,0,0,0,0,0,0,60947.0,62660,22693,23705,24012,24703,2868.0,1681,1693,1000,1077,1336,0,0.1598681748815907,336000.0
François,Marechal,1975-10-12,550-130-315,22397,130000.0,2,2,1,30.0,0,0,0,0,0,-1,106796.0,108673,104535,105349,105254,120756,4000.0,4000,6500,5400,124582,10000,0,0.2058626536151405,136500.0
Etienne,Rousseau,1975-10-07,289-858-392,22398,250000.0,2,3,2,30.0,-1,-1,-1,-1,-1,-1,1962.0,82,82,82,82,82,82.0,82,82,82,82,4099,0,0.2396789913576877,262500.0
Sandrine,Lebesgue,1934-11-11,761-452-784,22399,380000.0,2,1,2,,-1,0,0,0,0,0,119628.0,36965,32932,37368,35543,36756,3250.0,6200,5000,1543,1776,1483,0,0.3358938768539091,399000.0
Nathalie,Martin,1978-09-20,242-969-161,22400,200000.0,2,1,2,27.0,0,0,-2,-2,-2,-2,24635.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.6018100694585323,210000.0
Didier,Demay,1977-10-12,717-305-403,22401,260000.0,2,5,1,28.0,0,0,0,0,0,0,237212.0,228643,231156,223415,158739,159210,8006.0,7550,8080,4645,5047,4528,0,0.1380361753036123,273000.0
Paul,Hubbard,1977-10-16,223-626-603,22403,100000.0,2,1,2,28.0,1,-2,-2,-2,-2,-2,-4894.0,-4894,-4894,-4894,-4894,-4894,0.0,0,0,0,0,0,0,-0.4652754664748681,105000.0
Joseph,Moreau,1977-09-10,896-637-889,22404,180000.0,2,2,1,28.0,0,0,0,0,0,0,85557.0,73121,68650,67895,68442,70131,3200.0,2500,3000,2500,3000,5000,0,-0.1446413459756779,189000.0
François,Delatour,1979-10-26,743-388-796,22405,,2,1,2,26.0,0,0,0,0,0,0,136736.0,125651,116684,101581,77741,77264,4486.0,4235,3161,2647,2669,2669,0,0.3720862054850834,
Marie,Delatour,1978-10-14,168-127-226,22406,230000.0,2,2,2,27.0,0,0,0,0,0,0,175050.0,164054,127369,108702,77703,79123,10000.0,10000,4000,3000,5000,5000,0,-1.04218793523932,241500.0
Virginie,Gillet,1976-09-12,596-646-525,22407,160000.0,2,2,2,29.0,0,0,0,0,0,0,36370.0,35996,35275,34873,35677,34942,4002.0,5390,6000,5000,5000,4000,0,0.0900425258314671,168000.0
Luc,Olivier,1975-09-15,515-960-273,22408,360000.0,2,2,1,30.0,0,0,0,0,0,0,20992.0,40125,44454,48382,51951,55957,20000.0,5000,5000,5000,5000,3000,0,0.381737861601654,378000.0
Serge,Brun,1977-09-18,379-193-428,22409,150000.0,2,3,1,28.0,0,0,0,0,0,0,146325.0,140902,131798,115350,105770,111850,5125.0,10104,10017,4000,15000,8000,0,0.926186044352864,157500.0
Isabelle,Deschamps,1939-09-20,994-787-878,22411,10000.0,2,2,2,,-1,-1,-1,-1,0,0,6993.0,4165,5794,9576,7818,7580,6495.0,5794,9585,7580,152,390,0,-1.999592617101661,10500.0
François,Renouard,1970-10-11,249-968-314,22413,50000.0,2,2,1,35.0,0,0,0,0,0,0,34265.0,34175,33392,28340,24384,22643,2000.0,2000,2000,2000,1000,1000,0,-0.9916541408646103,52500.0
Alain,Bouvier,1968-10-08,576-220-451,22414,50000.0,2,2,2,37.0,1,2,0,0,0,0,26305.0,25583,26649,27584,28135,28878,0.0,1481,1416,967,1156,1000,0,0.1694495560623316,52500.0
Marc,Delatour,1968-10-24,925-207-301,22416,20000.0,2,3,2,37.0,2,2,2,2,0,0,12443.0,13947,14331,12495,12787,13583,2000.0,902,500,500,1000,700,0,1.8474309807402485,21000.0
Julie,Olivier,1966-10-15,782-467-489,22417,130000.0,2,2,2,39.0,2,2,2,0,0,2,108879.0,111115,107185,108569,112541,114885,5500.0,0,5399,8000,5000,0,0,0.7573673524985142,136500.0
Julie,Renault,1969-11-03,824-262-998,22418,50000.0,2,3,2,36.0,0,0,0,0,0,0,48831.0,46763,44302,42942,20103,20163,2002.0,4228,1603,900,700,810,0,-0.8570037251755374,52500.0
André,Marechal,1969-11-08,696-823-469,22419,350000.0,2,2,1,36.0,0,0,0,0,0,0,50889.0,45881,36578,37717,58311,58467,10000.0,9000,10000,30000,9000,1800,0,0.0166219671199054,367500.0
Valérie,Mercier,1965-10-28,782-389-358,22420,210000.0,2,2,1,40.0,0,0,0,0,0,0,41826.0,42820,44156,44864,45768,48204,1520.0,1856,1564,1468,3000,2000,0,-0.0908466956261593,220500.0
Martine,Mercier,1982-09-29,272-912-203,22421,10000.0,2,2,2,23.0,0,0,0,0,2,0,8536.0,8617,7902,9166,8885,9185,1117.0,1302,1566,0,429,182,0,-1.7205381008788017,10500.0
Fabienne,Dubois,1971-11-03,482-776-920,22422,20000.0,2,2,1,34.0,1,2,2,2,0,0,17970.0,17389,20491,19803,19734,19613,0.0,3700,0,1000,2000,710,0,-0.6686831600541009,21000.0
Nathalie,Thiebault,1972-10-01,488-917-211,22423,80000.0,2,1,1,33.0,0,0,0,0,0,0,65484.0,66798,68120,70088,71345,72314,3000.0,3000,3109,3000,3000,3000,0,-2.1297296971195294,84000.0
Philippe,Mercier,1965-10-29,628-487-107,22425,180000.0,2,1,2,40.0,-2,-2,-2,-2,-2,-2,0.0,0,1040,258,0,0,0.0,1040,258,0,0,0,0,0.5943194277932057,189000.0
Catherine,Lefevre,1968-10-31,140-978-610,22426,360000.0,2,3,2,37.0,-1,-1,-1,-1,-1,-1,646.0,0,740,871,1980,0,0.0,740,871,1980,0,0,0,2.8489234551457123,378000.0
Fabienne,Bonnet,1972-10-19,121-707-894,22427,250000.0,99,2,1,33.0,-1,-1,-1,-1,-1,-1,,0,242,28932,0,100000,0.0,242,28932,0,100000,0,0,-0.4793338074610495,262500.0
Didier,Demay,1971-09-11,157-745-258,22428,180000.0,2,2,1,34.0,0,-1,-1,-1,-1,-2,13954.0,5589,4312,2490,0,0,5589.0,4312,2490,0,0,150,0,-0.3885330984114769,189000.0
Paul,Garnier,1970-10-01,670-871-530,22429,190000.0,2,2,2,35.0,0,0,0,0,0,0,66859.0,68204,70009,65845,67347,70096,3054.0,3529,3000,2600,4000,3000,0,-0.4513323889995211,199500.0
Julie,Meunier,1958-11-09,202-833-270,22430,150000.0,2,1,2,,-1,2,2,2,2,2,15349.0,12834,25740,20995,21353,14453,0.0,15600,0,758,0,2580,0,-1.1216026770739007,157500.0
Joseph,Rousseau,1970-10-16,472-452-962,22431,90000.0,2,2,1,35.0,0,0,0,2,2,2,37003.0,38082,41150,41677,42191,43371,2000.0,4000,1500,1500,2000,2000,0,0.9665738954554484,94500.0
Julie,Fontaine,1966-10-26,927-572-349,22432,230000.0,2,1,2,39.0,-1,-1,-1,-1,-1,0,4612.0,2906,23777,78287,8986,11666,2906.0,23820,78287,35890,11000,10180,0,1.2434850206286336,241500.0
Laure,Lemoine,1958-10-09,674-860-194,22433,1200000.0,2,3,1,47.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-1.1337316539194475,1260000.0
Sophie,Gillet,1960-09-22,149-711-465,22435,60000.0,2,3,2,45.0,0,0,0,0,0,0,26350.0,23908,24215,17728,18087,17730,1413.0,1500,1173,532,597,469,0,0.3636803107423697,63000.0
Didier,Garnier,1967-10-09,846-116-214,22436,360000.0,2,1,2,38.0,0,0,0,2,0,0,254900.0,259974,268459,271691,277226,283210,9300.0,14200,9200,10000,10403,11900,0,0.6083053077891802,378000.0
Fabienne,Dubois,1967-10-20,403-505-419,22437,310000.0,2,2,1,38.0,0,0,0,0,0,0,302623.0,310142,308006,239008,245493,250797,12000.0,12000,8500,10000,9000,8500,0,0.6202983545456144,325500.0
Pierre,Lafrance,1968-11-08,834-513-887,22438,280000.0,2,2,2,37.0,-1,-1,-1,-1,-1,-1,12693.0,13214,13466,12619,13985,12603,13214.0,13466,12619,13985,12603,16921,0,0.6572830428084117,294000.0
Olivier,Olivier,1967-10-08,625-370-864,22439,30000.0,2,3,2,38.0,2,2,2,2,2,-1,11403.0,8151,8892,8563,-510,390,,2500,0,0,1290,930,0,0.2973573285794973,31500.0
Joseph,Durand,1967-10-30,398-412-502,22440,260000.0,2,2,1,38.0,0,0,0,0,0,0,81745.0,83371,85128,86910,88637,90682,2984.0,3100,3200,3172,3473,6994,0,0.1380811780058864,273000.0
Etienne,Noël,1969-11-06,536-395-194,22441,180000.0,2,2,1,36.0,-1,-1,-1,-2,-2,-2,1252.0,23,-820,-1140,0,0,23.0,3,0,2000,0,150,0,-0.4177855123020025,189000.0
Claire,Thiebault,1969-10-18,328-463-817,22442,330000.0,2,2,2,36.0,0,0,0,0,0,0,257156.0,257576,256014,245244,239441,242025,10037.0,10109,10053,10014,9001,9001,0,0.0826476402774007,346500.0
Nathalie,Couderc,1969-10-30,121-321-339,22444,90000.0,2,2,1,36.0,0,0,2,0,0,0,86155.0,92406,90049,86984,67076,66533,8600.0,0,4100,5000,5000,5000,0,1.3017313980946008,94500.0
Stéphanie,Deschamps,1967-09-27,299-642-371,22446,280000.0,2,3,2,38.0,-1,-1,-1,-1,0,0,6491.0,-1277,8413,19825,22085,12316,4041.0,16830,19862,12098,19,7428,0,1.7162161304167591,294000.0
Stéphanie,Lemoine,1968-10-02,153-970-507,22447,350000.0,2,1,1,37.0,-2,-2,-2,-2,-2,-2,1140.0,0,4100,0,0,0,0.0,4100,0,0,0,0,0,-0.8288936430671368,367500.0
Martine,Brun,1963-10-18,632-427-649,22448,50000.0,2,2,1,42.0,0,0,0,0,0,0,47867.0,40937,28868,44751,27557,29125,2083.0,1840,31000,977,2003,1214,0,0.9974406088576694,52500.0
Michèle,Beaumont,1961-11-04,425-241-730,22449,50000.0,2,2,2,44.0,-1,-1,-1,-1,0,0,390.0,390,390,18015,17150,17102,390.0,390,18015,400,342,3334,0,1.1755602931119344,52500.0
Valérie,Olivier,1964-09-22,769-561-362,22450,120000.0,2,2,1,41.0,-1,-1,-1,-1,0,0,4591.0,0,28466,21455,15685,6737,,28466,21455,0,0,200,0,0.3619117635782906,126000.0
Paul,Meunier,1967-09-22,359-476-694,22451,800000.0,99,2,2,38.0,0,0,0,0,0,0,17816.0,18095,17374,14298,12259,10498,3000.0,2000,1000,2000,2000,2000,0,0.1006197640654942,840000.0
Michèle,Renault,1969-10-04,892-502-897,22452,90000.0,2,2,3,36.0,0,0,0,0,0,0,91552.0,88751,54704,37660,32074,18372,55000.0,5023,5030,11000,9765,10000,0,-0.9001440015764236,94500.0
Danielle,Renouard,1961-11-10,270-449-626,22453,50000.0,2,2,3,44.0,0,0,0,0,0,0,42941.0,44002,43378,28048,28477,29056,1800.0,2122,1600,1000,1000,1000,0,1.1662464661367449,52500.0
Pierre,Guedon,1961-11-10,896-582-772,22454,180000.0,2,1,1,44.0,0,0,0,2,0,0,123100.0,125674,145212,141409,142861,166960,6102.0,23200,0,5295,26550,6045,0,-0.6392174947587512,189000.0
André,Legrand,1974-10-13,906-907-122,22455,200000.0,2,3,1,31.0,0,0,0,0,0,0,202139.0,202431,201911,201971,201351,201933,7000.0,7000,7000,7000,7000,7000,0,0.9552725658827064,210000.0
Jacques,Garnier,1974-10-22,609-570-417,22456,420000.0,2,2,1,31.0,0,0,0,0,0,0,,116483,90368,85616,81461,77925,4153.0,4031,3040,3026,3017,3079,0,0.9316054034865604,441000.0
Claire,Demay,1974-10-28,803-200-730,22457,270000.0,2,2,1,31.0,-1,-1,0,0,0,0,6894.0,14246,43615,33336,36045,28725,,43000,1740,16045,2000,5000,0,-1.048930192222738,283500.0
Sandrine,Garnier,1956-11-09,397-919-449,22458,50000.0,2,3,1,49.0,0,0,0,0,0,0,46970.0,36260,29311,27932,28274,27605,3005.0,2000,2000,2000,1000,2000,0,-0.0003206649952981,52500.0
Christian,Demay,1964-10-31,947-226-900,22459,30000.0,2,1,1,41.0,0,0,0,0,0,0,26300.0,27308,28425,29233,21575,22029,1450.0,1560,1350,1000,801,1000,0,-0.6837354055157427,31500.0
Etienne,Thiebault,1969-11-07,446-493-247,22460,170000.0,2,2,1,36.0,2,2,2,2,2,2,,15031,16784,17711,17131,18197,0.0,2500,1500,0,1500,1000,0,1.6448787604312836,178500.0
Fabienne,Durand,1963-10-10,162-743-567,22461,170000.0,2,2,1,42.0,0,0,0,0,-2,-2,52262.0,36518,20533,-919,-919,-919,1985.0,1000,16000,16000,16000,24288,0,0.1044558534458813,178500.0
Christian,Gillet,1967-10-25,242-841-370,22463,20000.0,2,2,2,38.0,1,4,3,2,0,0,21769.0,21139,20521,19817,14932,10812,0.0,0,0,448,380,345,0,1.0477491097259288,21000.0
Danielle,Demay,1965-09-23,930-500-567,22464,120000.0,2,2,1,40.0,0,0,0,0,0,0,105124.0,109399,109397,36850,37739,38381,6020.0,3900,1700,1500,1400,1400,0,1.4232598284132596,126000.0
Monique,Moreau,1961-09-13,353-404-628,22466,500000.0,2,3,2,44.0,0,0,0,0,0,0,206766.0,196931,190584,124514,211301,200525,20077.0,20972,5045,100055,10018,10197,0,-0.5293531308742234,525000.0
Luc,Masson,1957-10-17,600-879-622,22468,70000.0,2,2,1,48.0,-1,-1,-1,-1,0,-1,3838.0,1930,6384,4286,2333,930,1930.0,6384,4292,0,930,1422,0,-1.705223187578401,73500.0
Monique,Garnier,1960-10-02,321-765-220,22472,140000.0,2,3,1,45.0,-1,-1,-1,-1,-1,-1,1352.0,381,2281,437,1320,300,,2290,437,1320,300,0,0,-1.6503351963932773,147000.0
Véronique,Olivier,1963-10-03,979-444-528,22474,90000.0,2,3,1,42.0,0,0,0,0,0,0,34672.0,35270,36150,36528,37128,37348,1562.0,1832,1600,1000,1000,0,0,1.5135634434043448,94500.0
Véronique,Lemaire,1961-11-01,537-972-676,22475,30000.0,2,3,2,44.0,1,2,2,-2,-2,-2,3213.0,3000,0,0,0,0,0.0,0,0,0,0,0,0,-1.034887755378234,31500.0
Julie,Demay,1964-09-15,162-637-806,22476,260000.0,2,2,1,41.0,-2,-2,-2,-2,-2,-2,8154.0,1365,717,717,2325,1117,1365.0,717,717,2325,1117,891,0,0.0245973480783085,273000.0
Christian,Hubbard,1969-10-04,344-158-733,22477,100000.0,2,2,1,36.0,1,-2,-1,0,0,0,0.0,0,19928,23255,23968,24531,0.0,19928,4000,1100,1100,1400,0,0.6483966512496213,105000.0
Michèle,Dubois,1969-10-10,398-219-238,22478,150000.0,2,5,2,36.0,1,-2,-2,-2,-1,-1,0.0,0,0,0,1966,500,0.0,0,0,1966,500,754,0,0.8678127758457781,157500.0
Philippe,Masson,1974-10-30,530-895-321,22480,200000.0,2,2,1,31.0,-1,2,-1,2,2,-1,2480.0,150,206,56,56,440,0.0,206,0,0,880,440,0,-1.4923638090795404,210000.0
Jean,Lefebvre,1971-11-04,518-490-196,22481,480000.0,2,1,2,34.0,-1,-1,-1,0,-1,-1,396200.0,3478,7782,4720,4440,96628,3495.0,8037,4523,4462,96665,6865,0,-1.2607578288167898,504000.0
Sylvie,Garnier,1969-11-02,638-192-973,22482,150000.0,2,4,1,36.0,-2,-2,-2,-2,-2,-2,7160.0,5253,0,0,0,0,5279.0,0,0,0,0,0,0,1.972367717871056,157500.0
Laure,Renault,1967-10-05,194-274-744,22483,80000.0,2,1,1,38.0,-1,-1,-1,-1,-1,-1,2226.0,6259,1393,1627,5189,10747,6259.0,1393,1627,5189,10747,4412,0,1.7694290845436649,84000.0
Virginie,Masson,1966-11-09,325-648-120,22484,310000.0,2,3,1,39.0,-1,0,0,0,0,0,11819.0,14300,18731,23078,27354,31725,3000.0,5000,5000,5000,5000,5000,0,1.3594075081983052,325500.0
Pierre,Leroy,1959-10-16,445-729-334,22485,200000.0,2,3,1,46.0,-1,-1,-1,-1,-1,-1,14617.0,1261,8187,1261,1261,1261,1261.0,8187,1261,1261,1261,1261,0,1.9043210994594413,210000.0
Danielle,Rousseau,1962-10-30,168-196-909,22486,20000.0,2,2,1,43.0,0,0,0,0,0,0,11511.0,12521,13851,14558,14847,15157,,1535,1242,531,549,552,0,-0.9653826956190974,21000.0
Véronique,Thiebault,1964-10-25,418-613-442,22487,480000.0,2,3,1,41.0,0,0,0,0,0,0,44018.0,74152,107675,110289,100520,37080,35176.0,45000,12022,14000,14000,10000,0,-0.548702422435521,504000.0
Thierry,Brun,1970-09-22,227-278-960,22488,200000.0,2,2,2,35.0,0,0,0,-1,-1,-1,6512.0,4312,0,2412,1396,0,2000.0,0,2412,1396,0,396,0,-0.4973390369805325,210000.0
Julie,Leconte,1960-11-03,501-518-493,22489,,2,3,1,45.0,-1,0,0,0,-1,-1,1649.0,2301,2840,0,1740,0,1071.0,1000,0,1740,0,0,0,0.5214415405472158,
Isabelle,Renouard,1975-10-14,708-899-333,22490,300000.0,2,1,2,30.0,-1,-1,-1,-1,0,0,515.0,200,208,2609,2040,1341,200.0,208,2610,0,0,0,0,-0.0008895554274504,315000.0
Dominique,Bernard,1971-10-27,136-570-628,22491,230000.0,2,2,1,34.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.6240388705189722,241500.0
Michel,Lemoine,1966-09-30,465-647-254,22493,50000.0,2,3,1,39.0,0,0,0,0,0,0,49575.0,48208,47619,19929,15693,13766,2067.0,3000,1171,2000,2000,2500,0,0.6110022109923178,52500.0
Claire,Couderc,1965-10-31,147-266-521,22494,110000.0,2,3,1,40.0,0,0,0,0,0,0,105055.0,105886,108819,79027,80709,82406,4058.0,4913,3000,3000,3000,3100,0,-0.2361899502842186,115500.0
Georges,Durand,1959-10-03,929-551-568,22496,50000.0,2,3,3,46.0,-2,-1,0,0,0,0,-1494.0,2590,3506,19792,19422,19830,7084.0,1000,19286,664,689,761,0,0.3687052825332336,52500.0
Fabienne,Fontaine,1959-10-10,910-725-485,22498,440000.0,2,2,1,46.0,0,0,0,0,0,0,177425.0,180641,181557,149944,113135,105280,7700.0,8610,6907,3727,3800,4001,0,-2.091347373193324,462000.0
Sylvie,Dubois,1967-10-06,989-188-521,22499,150000.0,2,2,2,38.0,-1,-1,-2,-2,-2,-2,1242.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.6387181701416415,157500.0
Sophie,Roux,1968-10-03,798-787-433,22500,420000.0,2,2,1,37.0,0,0,0,-1,0,0,36032.0,41932,9778,158901,161876,165378,7022.0,1846,163862,6000,6000,6000,0,0.7743169135668827,441000.0
Sophie,Lemaire,1946-10-18,240-271-630,22501,,2,2,1,,-1,-1,-1,-1,-1,-1,3490.0,0,1112,10383,1980,2672,0.0,1112,10383,1980,2672,2197,0,-0.2711171238856253,
Stéphanie,Leconte,1972-10-23,159-770-645,22502,230000.0,2,1,2,33.0,0,0,0,0,0,0,38646.0,40000,41354,42368,43161,45056,,2000,2000,1800,2600,2000,0,0.8084344817193352,241500.0
Marie,Leconte,1965-11-02,780-556-883,22508,120000.0,2,2,2,40.0,-1,-1,-1,-1,-1,-1,32130.0,3610,3790,18508,20737,-28,3613.0,3818,18564,20988,0,0,0,-0.3053198084290252,126000.0
Etienne,Olivier,1952-09-21,827-683-328,22509,400000.0,2,2,1,,0,0,0,0,0,0,10928.0,12730,14486,13419,14313,14524,2000.0,2002,2000,2000,3000,5000,0,-1.3812063086926514,420000.0
Sandrine,Hubbard,1960-10-07,386-451-984,22510,80000.0,2,3,1,45.0,-2,-2,-2,-2,-2,-2,640.0,23699,2676,-4,-4,-4,23699.0,22670,0,0,0,0,0,-1.133073135940807,84000.0
Michel,Deschamps,1965-09-16,269-378-777,22511,60000.0,2,2,1,40.0,0,0,0,0,0,0,31168.0,32649,34117,35243,36350,37113,2000.0,2000,2000,2000,1500,2000,0,0.8710993260693368,63000.0
Michel,Delatour,1965-10-03,967-451-611,22512,160000.0,2,2,1,40.0,0,0,0,2,0,0,137930.0,137695,146193,139323,140719,143638,6574.0,12121,0,5100,10251,5205,0,-0.9445824886397636,168000.0
Michel,Lafrance,1971-10-28,345-442-349,22513,220000.0,2,2,1,34.0,0,0,0,0,0,0,208009.0,212271,166288,168146,172345,177151,8200.0,8000,6108,7000,7743,7700,0,0.5080896051173508,231000.0
Sophie,Bernard,1959-10-28,196-482-609,22514,300000.0,2,2,1,46.0,0,0,-1,0,-1,0,5287.0,5750,2977,4796,2367,7367,3000.0,3000,2500,2367,5000,3000,0,0.0158443990434511,315000.0
Jean,Martin,1973-10-22,588-907-358,22515,100000.0,2,2,2,32.0,0,0,0,0,0,0,101556.0,98734,98858,98259,80849,81151,3481.0,6006,3246,2994,2903,2849,0,0.1622443111618988,105000.0
Danielle,Moreau,1968-10-13,100-318-533,22516,60000.0,2,2,1,37.0,0,0,0,0,0,0,55233.0,54898,52890,49066,34105,32778,1940.0,2019,2236,1351,1326,1454,0,1.297750735964537,63000.0
Marie,Delatour,1962-09-22,638-399-441,22517,80000.0,2,2,1,43.0,0,0,0,0,0,0,71100.0,72066,71751,72034,73261,74479,10000.0,9000,9000,9000,9000,9500,0,2.128097871353533,84000.0
Paul,Bouvier,1962-10-21,666-814-754,22518,10000.0,2,3,2,43.0,-1,-1,-1,0,0,-2,1593.0,1928,5797,7727,4196,0,2006.0,5805,4013,4217,4,12700,0,1.7654658087126975,10500.0
Martine,Mercier,1965-10-20,193-309-143,22519,30000.0,2,3,3,40.0,-1,-1,-1,-1,-1,-1,29896.0,11158,18245,9714,28103,9207,11158.0,18245,9714,28112,9207,14379,0,-1.4412597777725638,31500.0
Dominique,Olivier,1969-10-23,571-451-313,22520,500000.0,2,1,1,36.0,-2,-2,-2,-2,-2,-2,9241.0,10786,12376,12660,8000,20514,10786.0,12390,12692,8016,20514,16625,0,0.8569912892451098,525000.0
Thierry,Garnier,1970-10-13,296-424-761,22522,300000.0,2,2,2,35.0,0,0,-1,-1,0,-1,48926.0,22580,300,5107,5107,3028,1006.0,350,5107,0,3028,60,0,-0.5515497381267126,315000.0
Jacques,Olivier,1971-10-28,980-266-505,22523,20000.0,2,2,1,34.0,2,2,2,2,2,2,13552.0,16513,17549,18907,19114,19186,3188.0,1600,3570,801,901,1,0,0.7966785774704495,21000.0
Georges,Renault,1967-09-23,490-661-352,22525,190000.0,2,1,2,38.0,0,0,0,0,0,0,39468.0,33983,35042,35699,36410,38067,2151.0,1910,1558,1269,2209,123347,0,-0.8736752037057574,199500.0
Danielle,Martin,1972-09-25,824-941-725,22526,500000.0,2,2,1,33.0,-1,-1,-1,-1,-1,-1,9511.0,1468,3766,580,8120,1821,1468.0,3766,580,8120,1821,979,0,-1.8279193332426145,525000.0
Sandrine,Lemaire,1962-10-06,751-456-826,22527,250000.0,2,4,1,43.0,-2,-2,-2,-2,-2,-2,-6.0,1298,826,2044,-16,-16,1304.0,830,2054,0,0,0,0,0.9091838463394372,262500.0
Dominique,Lafrance,1958-10-15,816-678-705,22528,120000.0,2,3,2,47.0,-1,0,0,-1,-1,-1,7301.0,4542,3390,460,338,679,,1083,500,350,700,500,0,0.3786073469926789,126000.0
Olivier,Fontaine,1970-10-15,652-806-485,22529,20000.0,2,3,2,35.0,-2,-2,-2,-2,-2,-2,0.0,1492,0,0,0,0,1492.0,0,0,0,0,0,0,-0.6205003104458376,21000.0
Fabienne,Dubois,1965-11-01,924-414-288,22530,210000.0,2,1,1,40.0,1,2,2,2,0,0,66635.0,56729,73783,58144,27617,14695,0.0,20012,24,33,0,223,0,2.010949250689455,220500.0
